2026-02-19T21:18:00.215149+01:00,  soc=32.0,  volt=47.15,  volt_delta=-5.65, volt_rate_per_min=-5.65, volt_status=CRITICAL_EMERGENCY, batt_w=57.0,  batt_mode=discharge,  batt_discharge_w=57.0,  batt_charge_w=0,  load_w=3448.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=44, volt_penalty_a=15, voltage_protected_limit_a=29, soc_power_w=2082, is_critical_soc=False
2026-02-22T04:02:00.214627+01:00,  soc=69.0,  volt=53.97,  volt_delta=1.17, volt_rate_per_min=1.17, volt_status=NORMAL, batt_w=-2841.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=2841.0,  load_w=11930.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3238, is_critical_soc=False
2026-02-22T04:03:00.215445+01:00,  soc=69.0,  volt=53.93,  volt_delta=1.13, volt_rate_per_min=1.13, volt_status=NORMAL, batt_w=-2768.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=2768.0,  load_w=11929.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3236, is_critical_soc=False
2026-02-22T04:04:00.214741+01:00,  soc=70.0,  volt=53.93,  volt_delta=1.13, volt_rate_per_min=1.13, volt_status=NORMAL, batt_w=-2768.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=2768.0,  load_w=11973.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3236, is_critical_soc=False
2026-02-22T04:05:00.215172+01:00,  soc=70.0,  volt=53.93,  volt_delta=1.13, volt_rate_per_min=1.13, volt_status=NORMAL, batt_w=-2768.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=2768.0,  load_w=11973.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3236, is_critical_soc=False
2026-02-22T04:06:00.215614+01:00,  soc=71.0,  volt=53.81,  volt_delta=1.01, volt_rate_per_min=1.01, volt_status=NORMAL, batt_w=-2297.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=2297.0,  load_w=11973.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3229, is_critical_soc=False
2026-02-22T04:07:00.214702+01:00,  soc=71.0,  volt=53.71,  volt_delta=0.91, volt_rate_per_min=0.91, volt_status=NORMAL, batt_w=-1977.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1977.0,  load_w=12767.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3223, is_critical_soc=False
2026-02-22T04:08:00.216317+01:00,  soc=72.0,  volt=53.58,  volt_delta=0.78, volt_rate_per_min=0.78, volt_status=NORMAL, batt_w=-1547.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1547.0,  load_w=12767.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3215, is_critical_soc=False
2026-02-22T04:09:00.214820+01:00,  soc=72.0,  volt=53.36,  volt_delta=0.56, volt_rate_per_min=0.56, volt_status=NORMAL, batt_w=-998.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=998.0,  load_w=13790.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3202, is_critical_soc=False
2026-02-22T04:10:00.214825+01:00,  soc=72.0,  volt=53.36,  volt_delta=0.56, volt_rate_per_min=0.56, volt_status=NORMAL, batt_w=-890.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=890.0,  load_w=13790.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3202, is_critical_soc=False
2026-02-22T04:11:00.214987+01:00,  soc=72.0,  volt=53.36,  volt_delta=0.56, volt_rate_per_min=0.56, volt_status=NORMAL, batt_w=-890.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=890.0,  load_w=13941.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3202, is_critical_soc=False
2026-02-22T04:12:00.215399+01:00,  soc=72.0,  volt=53.26,  volt_delta=0.46, volt_rate_per_min=0.46, volt_status=NORMAL, batt_w=-826.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=826.0,  load_w=13941.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3196, is_critical_soc=False
2026-02-22T04:13:00.215122+01:00,  soc=72.0,  volt=53.26,  volt_delta=0.46, volt_rate_per_min=0.46, volt_status=NORMAL, batt_w=-715.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=715.0,  load_w=14040.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3196, is_critical_soc=False
2026-02-22T04:14:00.214388+01:00,  soc=72.0,  volt=53.26,  volt_delta=0.46, volt_rate_per_min=0.46, volt_status=NORMAL, batt_w=-715.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=715.0,  load_w=14101.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3196, is_critical_soc=False
2026-02-22T04:15:00.214769+01:00,  soc=73.0,  volt=53.26,  volt_delta=0.46, volt_rate_per_min=0.46, volt_status=NORMAL, batt_w=-662.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=662.0,  load_w=14182.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3196, is_critical_soc=False
2026-02-22T04:16:00.214991+01:00,  soc=73.0,  volt=53.26,  volt_delta=0.46, volt_rate_per_min=0.46, volt_status=NORMAL, batt_w=-612.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=612.0,  load_w=14182.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3196, is_critical_soc=False
2026-02-22T04:17:00.216522+01:00,  soc=73.0,  volt=53.16,  volt_delta=0.36, volt_rate_per_min=0.36, volt_status=NORMAL, batt_w=-548.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=548.0,  load_w=14253.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3190, is_critical_soc=False
2026-02-22T04:18:00.215340+01:00,  soc=73.0,  volt=53.16,  volt_delta=0.36, volt_rate_per_min=0.36, volt_status=NORMAL, batt_w=-495.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=495.0,  load_w=14253.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3190, is_critical_soc=False
2026-02-22T04:19:00.215179+01:00,  soc=73.0,  volt=53.16,  volt_delta=0.36, volt_rate_per_min=0.36, volt_status=NORMAL, batt_w=-445.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=445.0,  load_w=14305.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3190, is_critical_soc=False
2026-02-22T04:20:00.216256+01:00,  soc=73.0,  volt=53.16,  volt_delta=0.36, volt_rate_per_min=0.36, volt_status=NORMAL, batt_w=-445.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=445.0,  load_w=14402.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3190, is_critical_soc=False
2026-02-22T04:21:00.215199+01:00,  soc=73.0,  volt=53.16,  volt_delta=0.36, volt_rate_per_min=0.36, volt_status=NORMAL, batt_w=-445.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=445.0,  load_w=14402.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3190, is_critical_soc=False
2026-02-22T04:22:00.214603+01:00,  soc=74.0,  volt=54.0,  volt_delta=1.2, volt_rate_per_min=1.2, volt_status=NORMAL, batt_w=-3178.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3178.0,  load_w=11411.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3240, is_critical_soc=False
2026-02-22T04:23:00.215110+01:00,  soc=74.0,  volt=54.05,  volt_delta=1.25, volt_rate_per_min=1.25, volt_status=NORMAL, batt_w=-3192.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3192.0,  load_w=11411.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3243, is_critical_soc=False
2026-02-22T04:24:00.214643+01:00,  soc=75.0,  volt=54.05,  volt_delta=1.25, volt_rate_per_min=1.25, volt_status=NORMAL, batt_w=-3192.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3192.0,  load_w=11411.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3243, is_critical_soc=False
2026-02-22T04:25:00.215230+01:00,  soc=75.0,  volt=54.1,  volt_delta=1.3, volt_rate_per_min=1.3, volt_status=NORMAL, batt_w=-3192.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3192.0,  load_w=11401.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3246, is_critical_soc=False
2026-02-22T04:26:00.214628+01:00,  soc=76.0,  volt=54.1,  volt_delta=1.3, volt_rate_per_min=1.3, volt_status=NORMAL, batt_w=-3195.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3195.0,  load_w=11051.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3246, is_critical_soc=False
2026-02-22T04:27:00.214496+01:00,  soc=76.0,  volt=54.1,  volt_delta=1.3, volt_rate_per_min=1.3, volt_status=NORMAL, batt_w=-3195.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3195.0,  load_w=11051.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3246, is_critical_soc=False
2026-02-22T04:28:00.215351+01:00,  soc=77.0,  volt=53.64,  volt_delta=0.84, volt_rate_per_min=0.84, volt_status=NORMAL, batt_w=-1634.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1634.0,  load_w=13189.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3218, is_critical_soc=False
2026-02-22T04:29:00.216169+01:00,  soc=77.0,  volt=53.64,  volt_delta=0.84, volt_rate_per_min=0.84, volt_status=NORMAL, batt_w=-1475.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1475.0,  load_w=13337.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3218, is_critical_soc=False
2026-02-22T04:30:00.214630+01:00,  soc=77.0,  volt=53.53,  volt_delta=0.73, volt_rate_per_min=0.73, volt_status=NORMAL, batt_w=-1475.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1475.0,  load_w=13337.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3212, is_critical_soc=False
2026-02-22T04:31:00.214534+01:00,  soc=77.0,  volt=53.36,  volt_delta=0.56, volt_rate_per_min=0.56, volt_status=NORMAL, batt_w=-848.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=848.0,  load_w=13981.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3202, is_critical_soc=False
2026-02-22T04:32:00.215524+01:00,  soc=77.0,  volt=53.08,  volt_delta=0.28, volt_rate_per_min=0.28, volt_status=NORMAL, batt_w=-288.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=288.0,  load_w=14542.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3185, is_critical_soc=False
2026-02-22T04:33:00.215942+01:00,  soc=77.0,  volt=52.94,  volt_delta=0.14, volt_rate_per_min=0.14, volt_status=NORMAL, batt_w=-66.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=66.0,  load_w=14753.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3176, is_critical_soc=False
2026-02-22T04:34:00.214585+01:00,  soc=77.0,  volt=52.94,  volt_delta=0.14, volt_rate_per_min=0.14, volt_status=NORMAL, batt_w=-43.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=43.0,  load_w=14753.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3176, is_critical_soc=False
2026-02-22T04:35:00.215268+01:00,  soc=77.0,  volt=52.94,  volt_delta=0.14, volt_rate_per_min=0.14, volt_status=NORMAL, batt_w=-43.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=43.0,  load_w=14866.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3176, is_critical_soc=False
2026-02-22T04:36:00.215670+01:00,  soc=77.0,  volt=52.94,  volt_delta=0.14, volt_rate_per_min=0.14, volt_status=NORMAL, batt_w=-43.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=43.0,  load_w=14956.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3176, is_critical_soc=False
2026-02-22T04:37:00.214729+01:00,  soc=77.0,  volt=52.94,  volt_delta=0.14, volt_rate_per_min=0.14, volt_status=NORMAL, batt_w=-43.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=43.0,  load_w=14956.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3176, is_critical_soc=False
2026-02-22T04:38:00.214642+01:00,  soc=77.0,  volt=52.94,  volt_delta=0.14, volt_rate_per_min=0.14, volt_status=NORMAL, batt_w=-43.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=43.0,  load_w=14788.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3176, is_critical_soc=False
2026-02-22T04:39:00.215313+01:00,  soc=77.0,  volt=52.94,  volt_delta=0.14, volt_rate_per_min=0.14, volt_status=NORMAL, batt_w=-279.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=279.0,  load_w=14514.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3176, is_critical_soc=False
2026-02-22T04:40:00.214928+01:00,  soc=77.0,  volt=53.04,  volt_delta=0.24, volt_rate_per_min=0.24, volt_status=NORMAL, batt_w=-347.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=347.0,  load_w=14514.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3182, is_critical_soc=False
2026-02-22T04:41:00.214897+01:00,  soc=78.0,  volt=53.04,  volt_delta=0.24, volt_rate_per_min=0.24, volt_status=NORMAL, batt_w=-484.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=484.0,  load_w=14311.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3182, is_critical_soc=False
2026-02-22T04:42:00.215461+01:00,  soc=78.0,  volt=53.16,  volt_delta=0.36, volt_rate_per_min=0.36, volt_status=NORMAL, batt_w=-761.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=761.0,  load_w=14020.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3190, is_critical_soc=False
2026-02-22T04:43:00.215403+01:00,  soc=78.0,  volt=53.28,  volt_delta=0.48, volt_rate_per_min=0.48, volt_status=NORMAL, batt_w=-1067.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1067.0,  load_w=13684.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3197, is_critical_soc=False
2026-02-22T04:44:00.214631+01:00,  soc=78.0,  volt=53.28,  volt_delta=0.48, volt_rate_per_min=0.48, volt_status=NORMAL, batt_w=-1001.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1001.0,  load_w=13766.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3197, is_critical_soc=False
2026-02-22T04:45:00.214781+01:00,  soc=78.0,  volt=53.28,  volt_delta=0.48, volt_rate_per_min=0.48, volt_status=NORMAL, batt_w=-1245.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1245.0,  load_w=13405.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3197, is_critical_soc=False
2026-02-22T04:46:00.215470+01:00,  soc=78.0,  volt=53.39,  volt_delta=0.59, volt_rate_per_min=0.59, volt_status=NORMAL, batt_w=-1245.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1245.0,  load_w=13405.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3203, is_critical_soc=False
2026-02-22T04:47:00.214804+01:00,  soc=79.0,  volt=53.39,  volt_delta=0.59, volt_rate_per_min=0.59, volt_status=NORMAL, batt_w=-1245.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1245.0,  load_w=13449.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3203, is_critical_soc=False
2026-02-22T04:48:00.215264+01:00,  soc=79.0,  volt=53.54,  volt_delta=0.74, volt_rate_per_min=0.74, volt_status=NORMAL, batt_w=-1549.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1549.0,  load_w=13250.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3212, is_critical_soc=False
2026-02-22T04:49:00.214854+01:00,  soc=79.0,  volt=53.54,  volt_delta=0.74, volt_rate_per_min=0.74, volt_status=NORMAL, batt_w=-1488.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1488.0,  load_w=13300.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3212, is_critical_soc=False
2026-02-22T04:50:00.215299+01:00,  soc=79.0,  volt=53.54,  volt_delta=0.74, volt_rate_per_min=0.74, volt_status=NORMAL, batt_w=-1549.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1549.0,  load_w=13300.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3212, is_critical_soc=False
2026-02-22T04:51:00.215250+01:00,  soc=80.0,  volt=53.65,  volt_delta=0.85, volt_rate_per_min=0.85, volt_status=NORMAL, batt_w=-1771.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1771.0,  load_w=12971.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3219, is_critical_soc=False
